Location,Reach Number,Above,Washer #,Color,Species,Length(TL_,Length Yes no ,Length (mm),Depth,Velo,Substrate,PercentCover,InstreamCover,Densio,MacroHab,Undercut,%LWD,%Aquatic Veg,%None,Latitude,Longitude,Desert Sucker,Desert Sucker Abund,RoundtailChub,RoundtailChub Abund,Sonora Sucker,Sonora Sucker Abund,SpeckedDace,SpeckledDaceAbund,Bass,Bass Abund
12,12,0,Available,Available,Available,Available,Available,Available,0.16,0.15,4.7,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
12,12,0,b1,blue,SMB,5,yes,127,0.77,-0.1,2,1,0,,riffle,N,0,0,100,N 34.20.658,W 111.40.018,,,,,,,,,1,6
12,12,0,b10,blue,SMB,4,yes,101.6,0.38,0.11,5,1,0,,riffle,Y,0,0,100,N 34.20.662,W 111.40.024,,,,,,,,,1,1
12,12,0,b11,blue,SMB,5,yes,127,0.46,0.03,5,0.875,40,,run,Y,0,40,60,N 34.20.649,W 111.40.029,,,,,,,,,1,1
12,12,0,b12,blue,SMB,4,yes,101.6,0.22,-0.07,4,1,10,,riffle,Y,10,0,90,N 34.20.662,W 111.40.026,,,,,,,,,1,2
12,12,0,b14,blue,SMB,3,yes,76.2,0.2,-0.08,4,1,0,,riffle,N,0,0,100,N 34.20.671,W 111.40.014,,,,,,,,,1,2
12,12,0,b15,blue,SMB,3,yes,76.2,0.41,0.09,4,1,0,,riffle,N,0,0,100,N 34.20.664,W 111.40.025,,,,,,,,,1,1
12,12,0,b16,blue,Desert Sucker,3,yes,76.2,0.67,0.33,5,0.958333333,0,,run,N,0,0,100,N 34.20.652,W 111.40.035,1,2,,,,,,,1,2
12,12,0,b3,blue,SMB,4,yes,101.6,0.47,1.11,5,0.875,0,,riffle,N,0,0,100,N 34.20.665,W 111.40.021,,,,,,,,,1,1
12,12,0,b4,blue,SMB,5,yes,127,0.62,-0.16,5,0.833333333,0,,riffle,N,0,0,100,N 34.20.665,W 111.40.020,,,,,,,,,1,1
12,12,0,b5,blue,SMB,3,yes,76.2,0.44,0.31,4,0.541666667,0,,run,N,0,0,100,N 34.20.656,W 111.40.025,,,,,,,,,1,2
12,12,0,b6,blue,SMB,3,yes,76.2,0.44,0.09,5,1,50,,riffle,Y,50,0,50,N 34.20.669,W 111.40.019,,,,,,,,,1,1
12,12,0,b7,blue,SMB,4,yes,101.6,0.48,0.07,2,0.541666667,10,,riffle,N,10,0,90,N 34.20.660,W 111.40.027,,,,,,,,,1,1
12,12,0,g10,green ,SMB,3,yes,76.2,0.55,0.43,4,0.916666667,0,,riffle,N,0,0,100,N 34.20.671,W 111.40.010,,,,,,,,,1,1
12,12,0,g13,green,SMB,5,yes,127,0.58,0.03,2,0.916666667,0,,riffle,N,0,0,100,N 34.20.668,W 111.40.012,,,,,,,,,1,1
12,12,0,g23,green,SMB,4,yes,101.6,0.48,0.61,5,1,30,,riffle,N,30,0,70,N 34.20.670,W 111.40.007,,,,,,,,,1,1
12,12,0,g307,green ,SMB,4,yes,101.6,0.54,0.37,5,0.416666667,0,,riffle,N,0,0,100,N 34.20.670,W 111.40.005,,,,,,,,,1,1
12,12,0,g313,green,SMB,5,yes,127,0.48,0.31,5,0.791666667,0,,riffle,N,0,0,100,N 34.20.671,W 111.40.009,,,,,,,,,1,1
12,12,0,g556,green ,SMB,4,yes,101.6,0.32,0,5,0.916666667,30,,riffle,Y,30,0,70,N 34.20.675,W 111.40.003,,,,,,,,,1,2
12,12,0,o150,orange,SMB,3,yes,76.2,0.36,-0.01,4,1,0,,riffle,N,0,0,100,N 34.20.671,W 111.40.015,,,,,,,,,1,1
12,12,0,o203,orange,SMB,3,yes,76.2,0.33,0,4,1,0,,riffle,N,0,0,100,N 34.20.677,W 111.40.006,,,,,,,,,1,1
12,12,0,p1,pink,Desert Sucker,3,yes,76.2,0.54,0.91,4,0.5,0,,run,N,0,0,100,N 34.20.655,W 111.40.026,1,1,,,,,,,,
12,12,0,p13,pink,Desert Sucker,9,yes,228.6,0.57,0.43,4,0.625,0,,riffle,N,0,0,100,N 34.20.677,W 111.40.007,1,2,,,,,,,,
12,12,0,p24,pink,Desert Sucker,5,yes,127,0.65,0.27,5,1,0,,riffle,N,0,0,100,N 34.20.663,W 111.40.022,1,1,,,,,,,,
12,12,0,p25,pink,Desert Sucker,4,yes,101.6,0.38,0.12,5,0.75,10,,riffle,N,10,0,90,N 34.20.674,W 111.40.012,1,1,,,,,,,,
12,12,0,p27,pink,Desert Sucker,3,yes,76.2,0.48,0.61,5,1,30,,riffle,N,30,0,70,N 34.20.670,W 111.40.007,1,2,,,,,,,,
12,12,0,p31,pink,Desert Sucker,4,yes,101.6,0.66,0.19,5,1,0,,riffle,N,0,0,100,N 34.20.657,W 111.40.022,1,1,,,,,,,,
12,12,0,p34,pink,Desert Sucker,5,yes,127,0.5,0.94,5,0.583333333,0,,riffle,N,0,0,100,N 34.20.675,W 111.40.003,1,1,,,,,,,,
12,12,0,p40,pink,Desert Sucker,3,yes,76.2,0.45,0.06,5,0.875,0,,riffle,N,0,0,100,N 34.20.661,W 111.40.024,1,1,,,,,,,,
12,12,0,p50,pink,Desert Sucker,5,yes,127,0.74,-0.14,5,1,0,,riffle,N,0,0,100,N 34.20.663,W 111.40.022,1,1,,,,,,,,
12,12,0,p8,pink,Desert Sucker,5,yes,127,0.35,0.38,5,0.291666667,0,,riffle,N,0,0,100,N 34.20.656,W 111.40.023,1,4,,,,,,,,
12,12,0,y1,yellow,Desert Sucker,4,yes,101.6,0.68,1.06,5,0.791666667,0,,riffle,N,0,0,100,N 34.20.663,W 111.40.021,1,1,,,,,,,,
12,12,0,y12,yellow,Desert Sucker,4,yes,101.6,0.46,-0.07,5,1,0,,run,Y,0,0,100,N 34.20.650,W 111.40.026,1,1,,,,,,,,
12,12,0,y2,yellow,Desert Sucker,3,yes,76.2,0.56,1.23,4,0.041666667,0,,riffle,N,0,0,100,N 34.20.655,W 111.40.024,1,1,,,,,,,,
12,12,0,y27,yellow,Desert Sucker,5,yes,127,0.38,0.4,5,0.333333333,20,,run,N,0,20,80,N 34.20.646,W 111.30.036,1,9,,,,,,,,
12,12,0,y29,yellow,Desert Sucker,3,yes,76.2,0.3,-0.01,4,0.625,0,,riffle,N,0,0,100,N 34.20.661,W 111.40.027,1,1,,,,,,,,
12,12,0,y3,yellow,Desert Sucker,3,yes,76.2,0.33,-0.03,4,0.416666667,40,,riffle,N,0,40,60,N 34.20.660,W 111.40.028,1,1,,,,,,,,
12,12,0,y303,yellow,Desert Sucker,3,yes,76.2,0.7,1.06,5,1,0,,riffle,N,0,0,100,N 34.20.661,W 111.40.028,1,1,,,,,,,,
12,12,0,y307,yellow,Desert Sucker,4,yes,101.6,0.56,0.28,4,0.916666667,0,,riffle,N,0,0,100,N 34.20.670,W 111.40.014,1,1,,,,,,,,
12,12,0,y309,yellow,Desert Sucker,4,yes,101.6,0.38,0.26,5,1,0,,run,N,0,0,100,N 34.20.650,W 111.40.035,1,2,,,,,,,,
12,12,0,y33,yellow,Desert Sucker,4,yes,101.6,0.68,0.56,5,0.75,0,,run,N,0,0,100,N 34.20.647,W 111.40.033,1,3,,,,,,,,
12,12,0,y43,yellow,Desert Sucker,4,yes,101.6,0.52,0.27,4,0.041666667,0,,riffle,N,0,0,100,N 34.20.655,W 111.40.025,1,18,,,,,,,1,3
12,12,0,y5,yellow,Desert Sucker,3,yes,76.2,0.54,0.32,4,0.041666667,0,,run,N,0,0,100,N 34.20.656,W 111.40.026,1,1,,,,,,,,
12,12,0,y8,yellow,Desert Sucker,4,yes,101.6,0.37,0.2,5,0.166666667,20,,run,N,0,20,80,N 34.20.648,W 111.30.042,1,4,,,,,,,,
13,14,0,o203,Orange,Roundtail,3,yes,76.2,0.42,0.14,2,0.291666667,0,,riffle,N ,0,0,100,N 34.20.544,W 111.40.036,,,1,6,,,,,,
13,14,0,o307,Orange,Roundtail,8,yes,203.2,0.8,0.28,5,0.291666667,0,,pool,N ,0,0,100,N 34.20.878,W 111.40.047,,,1,3,,,,,,
13,14,0,o558,Orange,Roundtail,4,yes,101.6,0.58,0.34,1,0.041666667,0,,riffle,N,0,0,100,N 34.20.8547,W 111.40.039,,,1,3,,,,,,
13,14,0,o110,orange,Roundtail,3,yes,76.2,0.44,0.08,0,0.125,0,,pool,N ,0,0,100,N 34.20.848,W 111.40.014,,,1,2,,,,,,
13,14,0,o604,Orange ,Roundtail,3,yes,76.2,0.6,0.09,1,0.625,0,,pool,N,0,0,100,N 34.20.8547,W 111.40.017,,,1,2,,,,,,
13,14,0,o127,Orange,Roundtail,9,yes,228.6,0.96,0.18,2,0.583333333,0,,pool,N,0,0,100,N 34.20.877,W 111.40.047,,,1,1,,,,,,
13,14,0,Available,Available,Available,Available,Available,Available,0.2,0.03,0,0.375,20,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.56,0.07,0.6,0,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.88,0.41,1,0.375,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,1.26,0.29,2.7,0.5,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.86,-0.05,2.9,0.416666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.62,-0.07,3.2,1,10,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.91,0.47,2.3,0.958333333,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,1.24,0.04,1,0.083333333,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.89,-0.06,5,0,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.26,-0.01,5,0,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.54,-0.04,4,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.46,0.53,3.7,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.81,0.04,2.6,0.5,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.22,0.69,4.9,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.39,0.11,5,1,20,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.62,-0.07,4.2,1,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.57,0.21,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,,,0,0.791666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.22,0.05,5,0.083333333,30,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.26,1.09,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.04,0.16,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.15,0.48,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.4,0.01,5,0,10,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.18,0.33,5,0.375,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.1,0.57,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.12,-0.01,5,0.291666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.76,0.27,5,0.333333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.44,0.55,5,0.291666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.48,0.61,5,0.041666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.12,0.05,5,0.125,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.1,0.25,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.16,0.91,5,0.041666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.1,1.91,5,0.041666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.62,1.53,5,0.291666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.13,-0.26,5,1,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.28,0.01,5,0.791666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.16,0.09,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.33,0.54,5,0.083333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.6,0.66,5,0.125,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.2,0.45,5,0,20,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.36,0.34,5,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.56,0.46,2,0.125,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.67,0.24,1,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.34,0.03,1,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.62,0.13,2.6,0.375,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,1.5,0.03,2.6,0.916666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,1.5,-0.08,3.3,0.875,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,1.24,0.29,2,0.166666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.36,0.22,5,0.291666667,0,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,Available,Available,Available,Available,Available,Available,0.16,0.06,5,0,10,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
13,14,0,B1,Blue,SMB,3,yes,76.2,0.4,0.12,0,0.125,0,,pool,N,0,0,100,N 34.20.848,W 111.40.014,,,,,,,,,1,3
13,14,0,B101,Blue,SMB,4,yes,101.6,0.6,-0.21,1,1,10,,pool,Y,0,10,90,N 34.20.848,W 111.40.028,,,,,,,,,1,1
13,14,0,B102,Blue,SMB,4,yes,101.6,0.82,0.26,2,0.25,0,,pool,N,0,0,100,N 34.20.849,W 111.40.013,,,,,,,,,1,1
13,14,0,B103,Blue,SMB,4,yes,101.6,0.78,0.25,5,0.833333333,0,,pool,N,0,0,100,N 34.20.850,W 111.40.019,,,,,,,,,1,1
13,14,0,B105,Blue,SMB,4,yes,101.6,1.37,0.27,2,0,0,,pool,N,0,0,100,N 34.20.849,W 111.40.015,,,,,,,,,1,2
13,14,0,B106,Blue,SMB,5,yes,127,1.39,0.18,1,0.791666667,0,,pool,N,0,0,100,N 34.20.873,W 111.40.018,,,,,,,,,1,2
13,14,0,B107,Blue ,SMB,5,yes,127,0.89,0.2,5,0.625,30,,pool,N,0,30,70,N 34.20.850,W 111.40.014,,,,,,,,,1,1
13,14,0,B2,Blue,SMB,3,yes,76.2,0.59,-0.07,5,0,0,,pool,N,0,0,100,N 34.20.848,W 111.40.026,,,,,,,,,1,1
13,14,0,B3,Blue,SMB,4,yes,101.6,0.54,0.02,5,0.125,0,,riffle,N,0,0,100,N 34.20.859,W 111.40.047,,,,,,,,,1,2
13,14,0,B4,Blue,SMB,3,yes,76.2,0.66,0.11,5,0,0,,riffle,N,0,0,100,N 34.20.873,W 111.40.048,,,,,,,,,1,3
13,14,0,B5,Blue,SMB,3,yes,76.2,0.82,-0.04,1,0,0,,pool,N ,0,0,100,N 34.20.849,W 111.40.028,,,,,,,,,1,5
13,14,0,B6,Blue,SMB,4,yes,101.6,0.3,-0.06,6,0.208333333,50,,riffle,N,0,50,50,N 34.20.874,W 111.40.050,,,,,,,,,1,1
13,14,0,B7,Blue,SMB,4,yes,101.6,0.57,-0.02,5,0,0,,pool,N,0,0,100,N 34.20.848,W 111.40.029,,,,,,,,,1,2
13,14,0,B8,Blue,SMB,4,yes,101.6,0.4,0.04,5,0.25,10,,riffle,N,0,10,90,N 34.20.857,W 111.40.045,,,,,,,,,1,4
13,14,0,g305,Green,Speckled Dace,3,yes,76.2,0.55,-0.07,5,0,0,,pool,N,0,0,100,N 34.20.849,W 111.40.027,,,,,,,1,1,,
13,14,0,o108,Orange,SMB,9,yes,228.6,0.98,0.08,2,0.583333333,0,,pool,N,0,0,100,N 34.20.877,W 111.40.047,,,,,,,,,1,2
13,14,0,o120,Orange,SMB,3,yes,76.2,0.3,0.02,2,1,0,,riffle,N,0,0,100,N 34.20.855,W 111.40.041,,,,,,,,,1,1
13,14,0,o124,Orange,SMB,5,yes,127,0.6,0.05,4,1,0,,pool,N,0,0,100,N 34.20.8547,W 111.40.034,,,,,,,,,1,1
13,14,0,o134,Orange,SMB,3,yes,76.2,0.56,0.02,4,1,0,,pool,N,0,0,100,N 34.20.853,W 111.40.032,,,,,,,,,1,1
13,14,0,o140,Orange,SMB,4,yes,101.6,0.74,0.39,2,0.125,0,,pool,N ,0,0,100,N 34.20.876,W 111.40.050,,,,,,,,,1,2
13,14,0,o150,Orange,SMB,8,yes,203.2,1.47,-0.06,2,0.958333333,0,,pool,N,0,0,100,N 34.20.878,W 11.40.045,,,,,,,,,1,1
13,14,0,o151,Orange,SMB,4,yes,101.6,0.78,0.02,5,0.208333333,0,,riffle,N,0,0,100,N 34.20.860,W 111.40.045,,,,,,,,,1,1
13,14,0,o166,Orange,SMB,4,yes,101.6,0.46,0.2,2,0.083333333,0,,pool,N ,0,0,100,N 34.20.873,W 111.40.047,,,,,,,,,1,2
13,14,0,o177,Orange,SMB,5,yes,127,0.68,0,5,1,0,,pool,N,0,0,100,N 34.20.852,W 111.40.034,,,,,,,,,1,1
13,14,0,o300,Orange,SMB,4,yes,101.6,0.44,0.22,2,0.208333333,0,,pool,N,0,0,100,N 34.20.880,W 111.40.047,,,,,,,,,1,2
13,14,0,o557,Orange,SMB,5,yes,127,0.66,0.06,2,0.833333333,0,,pool,N,0,0,100,N 34.20.875,W 111.40.044,,,,,,,,,1,2
13,14,0,p17,Pink,Desert Sucker,4,yes,101.6,0.38,0.21,2,0.5,60,,riffle,N,0,60,40,N 34.20.869,W 111.40.052,1,3,,,,,,,,
13,14,0,p18,Pink,Sonora Sucker,5,yes,127,0.66,0.78,5,0,0,,riffle,N ,0,0,100,N 34.20.856,W 111.40.044,,,,,1,1,,,,
13,14,0,P29,Pink,Desert Sucker,5,yes,127,0.56,0.21,2,0,0,,riffle,N,0,0,100,N 34.20.872,W 111.40.049,1,2,,,,,,,,
13,14,0,p43,Pink,Sonora Sucker,6,yes,152.4,0.62,0.13,5,0,0,,riffle,N,0,0,100,N 34.20.873,W 111.40.048,,,,,1,1,,,,
13,14,0,p600,Pink,Desert Sucker,9,yes,228.6,0.12,0.2,5,0,0,,riffle,N,0,0,100,N 34.20.869,W 111.40.052,1,1,,,,,,,,
13,14,0,y1,Yellow,Desert Sucker,4,yes,101.6,0.42,0.14,2,0.291666667,0,,riffle,N,0,0,100,N 34.20.544,W 111.40.036,1,4,,,,,,,1,4
13,14,0,y101,Yellow,Desert Sucker,4,yes,101.6,0.69,0.09,3,0.541666667,10,,pool,N,0,10,90,N 34.20.846,W 111.40.018,1,1,,,,,,,,
13,14,0,y303,Yellow,Desert Sucker,5,yes,127,0.46,0.62,2,0.208333333,0,,riffle,N,0,0,100,N 34.20.857,W 111.40.044,1,1,,,,,,,,
13,14,0,y43,Yellow,Desert Sucker,4,yes,101.6,0.38,0.58,4,0,0,,riffle,N,0,0,100,N 34.20.848,W 111.40.037,1,2,,,,,,,,
13,14,0,y8,Yellow,Desert Sucker,9,yes,228.6,0.44,0.29,5,0,0,,riffle,N,0,0,100,N 34.20.852,W 111.40.039,1,2,,,,,,,,
13,14,0,Y9,Yellow,Desert Sucker,3,yes,76.2,0.64,0.09,0,0.125,0,,pool,N,0,0,100,N 34.20.847,W 111.40.016,1,1,,,,,,,,
14,15,0,g19,green,Roundtail,8,yes,203.2,0.8,0.06,3,1,40,24,pool,Y,40,0,60,N 34.20.608,W 111.40.032,,,1,1,1,1,,,1,1
14,15,0,o452,orange,Desert Sucker,5,yes,127,0.48,-0.06,5,0.291666667,0,7,riffle,N,0,0,100,N 34.20.625,W 111.40.049,1,1,1,1,1,2,,,1,2
14,15,0,o454,orange,Roundtail,5,yes,127,0.63,0.93,4,0.708333333,0,17,riffle,N,0,0,100,N 34.20.637,W 111.40.042,,,1,1,,,,,,
14,15,0,Available,Available,Available,Available,Available,Available,0.11,0,3.3,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.62,0.25,2,0.5,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.52,0.23,3.2,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.63,0.13,2.4,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.32,0,1,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.85,0,1,1,40,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.66,0.14,1,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.4,0.24,1.5,0.125,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.44,0.33,2,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.52,0.23,2,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,1.28,0.24,1,0,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.7,0.17,1,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.72,0.14,1,0.916666667,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.41,-0.03,1,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.39,-0.03,1,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.38,0.07,4.2,1,50,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,1.01,0.01,1.9,1,80,,pool,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.97,0.29,2,0.125,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.45,-0.03,1,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.06,0,5,0.083333333,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.12,-0.04,5,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,1.22,1.4,5,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,1.31,0.9,5,1,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.84,0.2,5,1,10,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.66,-0.04,5,1,0,,run,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.16,0,4.2,0.958333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.52,0.26,3.7,0.958333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.58,0.6,3.7,0.083333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.44,0.87,4.2,0.333333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.2,0.58,5,0.083333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.18,0.88,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.23,1.39,5,0.041666667,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.69,0.83,5,0.083333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,,,5,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.28,0.19,4.3,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.18,0.37,3.9,0.083333333,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.48,0.4,4.3,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
14,15,0,Available,Available,Available,Available,Available,Available,0.6,0.98,4.6,0,0,,riffle,,,,,,,0,0,0,0,0,0,0,0,0,0
